self_id,id1,id2,id3,id4,id5,id6,id7,id8
49442,65400,71809,71230,40336,68738,67399,72821,50525
49452,74868,41116,45726,74880,63066,45743,64762,67170
49485,41768,5916,5441,54028,53909,53959,54000,54060
49490,48932,60224,45344,45347,37559,56001,45885,64082
49571,50267,49416,17610,21704,54000,54028,54059,54134
49707,61477,49707,45701,55975,7815,13583,22907,1324
49718,49959,51842,40980,68411,36367,66818,26012,9118
49731,71164,50520,49360,56540,57275,47570,16417,10001
49748,48439,18327,48530,20417,963,8555,7694,7693
49786,50751,36376,27347,49864,47693,47712,42939,44579
49803,74774,58850,47421,50525,48530,7673,15578,25153
49864,71342,27664,61340,27666,36376,15369,49786,47712
49865,71189,72130,64879,70611,59239,69068,51575,67962
49949,50083,49949,48061,50005,54216,53677,53591,54330
49959,49718,4904,54059,54134,54000,54028,53909,54330
50005,50083,49949,48061,50005,54216,53677,53591,54330
50083,50083,49949,48061,50005,54216,53677,53591,54330
50084,48422,41557,54372,53513,53516,38866,46317,20202
50089,50089,73646,68447,39886,44082,51733,33242,64487
50215,51874,69141,19459,20038,55030,28096,28100,75267
50267,50267,49416,17610,21704,54000,54028,54059,54134
50315,50714,47241,48112,53259,55905,53258,48078,54846
50411,514,54731,7463,16074,17538,54028,54134,54059
50448,1546,76668,53421,70798,51520,33040,66484,66483
50520,47570,71164,47569,49360,49731,31912,2788,26930
50524,8422,29145,1622,5411,798,17538,9906,1550
50525,35228,40336,48605,49442,69078,69174,41240,39215
50586,67406,65402,67407,41294,67399,65403,66848,67398
50698,50698,56980,73411,41843,17610,49077,4373,8950
50714,47241,48112,53259,55905,50315,53258,54846,55904
50751,49786,14397,42904,59827,44686,25952,55353,20199
50815,30618,36270,34982,36269,53959,54134,53908,54216
50929,49391,53679,54028,35378,54134,21688,25656,54827
51057,46825,46856,46824,51057,64708,61954,31912,46088
51192,47843,56687,55339,75989,51192,30182,76265,55905
51245,66029,67508,66030,14348,19046,69866,33584,69677
51248,41294,22608,22616,67962,54000,62442,32844,5916
51301,75940,46248,46252,64096,53466,42939,30181,76694
51404,71669,71513,72200,34569,73369,1538,57479,61003
51426,59439,16122,1554,4014,54731,3606,29145,4904
51466,51466,57856,54059,53909,53959,54000,53906,54028
51483,21688,47541,20893,10784,54731,55900,25656,35036
51520,51520,66484,33040,66483,39030,67405,76996,74843
51532,31625,65764,69250,62921,31596,30248,41816,72354
51575,70611,72130,64879,76417,10602,49865,66848,67963
51599,26418,51599,75683,7811,17737,26420,7810,12155
51601,36039,53449,36037,51793,10789,52171,36035,53678
51613,53591,47781,33706,54724,38766,37559,45887,56001
51622,51845,51898,46821,56733,71766,51804,51622,44459
51710,56540,69865,15204,49077,68401,74880,41116,74868
51721,69677,48047,61425,62884,1538,66769,61417,36367
51733,50089,73646,68447,39886,44082,51733,33242,64487
51749,57792,62689,69069,63117,37046,51749,75063,35982
51751,11328,13084,1414,24905,429,54059,54060,54028
51792,35881,46242,75708,53678,51814,53449,10789,51793
51793,36037,36035,10789,53449,36039,53678,51793,51814
51804,51845,51898,46821,56733,71766,51804,51622,44459
51814,36037,36035,10789,53449,36039,53678,51793,51814
51834,39606,41084,73843,64800,72008,15202,53513,58519
51842,49718,40980,7348,7463,11757,54000,53959,54265
51845,51845,51898,46821,56733,71766,51804,51622,44459
51874,51874,69141,19459,20038,55030,28096,28100,75267
51898,51845,51898,46821,56733,71766,51804,51622,44459
51917,53908,69461,49452,41116,56979,74880,58941,74868
52123,63220,51404,20891,54000,54028,54059,53909,54060
52159,75708,35881,20817,52352,69515,51792,46242,66423
52171,36037,36035,10789,53449,36039,53678,51793,51814
52175,51793,10789,36037,53449,51814,53678,36035,52171
52211,33644,54134,33662,48911,37518,56115,57110,19960
52239,73769,33783,19674,34416,42331,42332,32283,45855
52269,39669,47712,6825,49391,21753,34982,37403,47659
52275,4872,1492,38468,1549,175,1521,1620,1542
52287,4073,16074,54060,54000,54028,54059,54216,54372
52312,53795,57640,16079,49237,48519,48521,4014,53468
52333,54060,54216,54000,54028,54059,53909,54330,54265
52352,75708,35881,69515,51792,46242,66423,23290,12421
52368,74921,40303,43438,57671,47693,41688,63863,505
52403,40766,175,178,1599,1598,1791,25382,4904
52405,67171,67170,12928,7047,2718,512,1557,2740
52425,53909,53908,40308,59849,74768,53129,53906,70795
52444,25520,60644,45450,28676,48525,56115,41778,35649
52445,65402,50586,67406,67407,41294,67399,65403,66848
52556,49071,44082,39886,64487,73646,51733,33242,66845
52703,69828,69826,54411,60875,72329,72330,60951,20560
52742,62820,69202,45820,58850,59015,36391,66603,60686
53010,48438,45201,57853,33116,29608,45318,5660,64727
53129,53129,74768,53909,40308,52425,59125,54134,20470
53158,29727,53159,48167,75155,8590,18968,38866,38552
53159,38866,32222,18533,59826,48167,54772,53158,29727
53258,48112,53259,47241,55905,50714,54846,48078,55904
53259,48112,55905,47241,53258,50714,48078,55904,54846
53362,51793,36037,36039,51814,10789,53449,53678,52171
53421,70798,51520,66484,1546,33040,66483,46670,39030
53449,36037,36035,10789,53449,36039,53678,51793,51814
53466,46252,46248,46255,1413,43396,46249,53497,46254
53468,76694,53466,20367,25252,32084,76560,33272,50586
53495,34590,966,31973,962,959,965,960,51792
53497,46252,46248,53466,46255,54372,1413,43396,69021
53513,64800,73843,72008,54372,58519,72427,50084,28373
53516,54372,46317,67533,53513,50084,49076,55702,41136
53523,27597,25656,7693,1018,20539,5411,1504,727
53579,25520,18091,33624,3824,20470,54060,54134,54216
53591,47781,33706,54724,51613,56001,45885,37559,65639
53677,21483,31973,53449,36039,10789,51793,53678,51814
53678,36037,36035,10789,53449,36039,53678,51793,51814
53679,4374,32374,61745,62643,56004,56000,47783,33706
53779,33272,58941,76668,56979,51917,47046,49038,61105
53794,64256,57024,60512,67946,33272,75848,75876,73327
53795,15204,52312,62765,56540,69865,42939,41688,51710
53846,62737,60786,54772,20199,55353,59827,14397,25952
53906,73941,53908,52425,53909,70795,71802,14454,12073
53908,53906,52425,53909,70795,71802,14454,12073,15244
53909,52425,59849,74768,53908,53129,53906,40308,54060
53959,32179,36470,22966,49075,36484,20986,38540,36609
54000,72200,71669,71513,34569,62442,74027,51248,51404
54028,31625,59364,30248,31596,56115,74027,50929,49077
54059,61105,56982,62717,41866,58941,56979,56980,69865
54060,76265,53258,56688,47843,56687,55339,51192,75989
54134,47694,40153,52211,59548,56115,57110,33662,47695
54216,31630,38865,51622,51898,71766,56733,51845,51804
54265,60874,49391,38982,47712,64096,57757,45132,51301
54330,32625,17566,12982,12421,15244,6769,40176,7167
54361,60786,53159,31970,53158,54772,48167,29727,18533
54372,53513,50084,53516,38866,53497,46317,20202,30371
54396,9117,30372,20893,28350,20478,16074,54060,54265
54411,54411,69828,69826,52703,20560,15244,4373,20447
54497,45727,46089,65486,63066,47569,44279,48527,33505
54498,65486,65689,54497,58171,41106,41136,454,57959
54545,25103,21483,41788,48301,53677,20447,20818,56071
54724,33706,53591,47781,51613,36035,52171,53678,53449
54731,1324,21704,727,3606,29145,1018,24905,16074
54772,38866,60787,53159,53846,60786,30371,20199,25952
54827,47658,35036,60511,55900,64096,59966,21822,20478
54846,54846,55904,1415,47241,55410,46170,48112,47237
54859,46825,46856,46824,51057,64708,61954,31912,46088
54908,38808,38807,74536,38754,25952,14397,20199,55353
54995,35571,28676,27753,60686,14592,65682,36167,40815
55027,38827,62695,69078,71686,42627,28100,72600,42830
55030,51874,69141,19459,20038,55030,28096,28100,75267
55097,65636,66430,55097,73290,64379,31935,40004,73291
55192,35386,73020,72989,71157,55193,43114,18294,24989
55193,35386,73020,72989,55192,71157,43114,18294,24989
55339,47843,56687,55339,75989,51192,30182,76265,55905
55353,14397,59827,55353,20199,42904,44686,18573,23668
55410,55904,54846,48078,1415,47241,46170,48112,47237
55445,43944,66430,64379,40004,73291,73290,39007,75449
55454,63735,63738,63736,59141,13009,62631,54000,53909
55461,47570,64764,11709,48526,11456,16083,2780,12073
55601,39289,43893,3365,25656,6769,10785,10784,60511
55609,55610,25153,6968,48466,5761,8555,4014,7167
55610,55610,25153,6968,48466,5761,8555,4014,7167
55702,67533,41136,68579,68432,53516,46317,49237,32923
55712,11328,3939,54731,1324,47658,54134,54060,54059
55729,30563,13152,26201,4014,8422,54028,53959,54000
55890,31973,62342,12982,53677,965,40815,64727,27982
55900,60511,21822,35036,19960,47658,17538,7348,34146
55904,54846,55904,1415,47241,55410,46170,48112,47237
55905,53259,48112,47241,53258,50714,55339,47843,75989
55950,68668,55950,69087,22272,34362,37518,53908,53959
55951,15894,3939,53959,54000,54028,53909,54059,54330
55975,45701,61477,49707,46179,59364,3825,7815,41613
56000,56004,62643,61745,45347,64082,60224,45344,48932
56001,64060,45344,45885,45887,56001,37559,65639,38766
56004,56004,62643,61745,45347,64082,60224,45344,48932
56071,47783,10784,60875,23315,69828,69826,54411,56000
56103,48658,42030,49418,42534,41772,43837,73498,44537
56115,54134,52211,57110,55900,54028,54827,37518,41683
56259,59015,21034,65639,64060,60224,56001,64082,45887
56404,56404,48047,66818,14299,11328,26012,9117,9118
56540,71164,15204,69865,76694,49731,48527,61105,51710
56687,47843,56687,55339,75989,51192,30182,76265,55905
56688,47843,56687,55339,75989,51192,30182,76265,55905
56725,58921,7849,25153,20478,962,54827,47695,17538
56733,51845,51898,46821,56733,71766,51804,51622,44459
56735,26012,54134,54265,54028,54059,54060,53959,54361
56887,28350,16638,13350,65682,7675,24059,58850,7672
56978,62717,58940,56982,60704,65447,62726,26562,63995
56979,58941,47046,49038,61105,56982,30563,56980,32371
56980,26562,58941,64883,56979,50698,57668,56982,62717
56981,62717,58941,71189,56979,56982,76508,40140,60704
56982,62717,57668,58940,60704,65447,56978,40140,56979
57024,67946,60512,57024,75876,64256,60661,73327,58916
57110,47695,33644,60511,19960,55900,47658,37518,21822
57172,63753,8679,25918,61176,13152,25917,46634,56259
57275,71164,49731,50520,56540,7815,58171,47570,505
57479,51404,14299,10265,2572,8422,54731,3606,4904
57640,58272,72118,52312,75848,67946,57024,41116,60512
57668,56982,62717,56980,60704,58940,36943,76508,39480
57671,74921,34361,40303,43438,52368,47693,41688,63863
57686,25251,1621,3939,3824,16074,54060,54134,54265
57757,74928,61638,66889,66855,64096,66857,60874,54827
57792,57792,62689,69069,63117,37046,51749,75063,35982
57800,42591,45482,51404,22450,45260,7675,7348,3824
57853,48438,53010,64727,57668,65682,40815,56071,41778
57856,32368,51466,73368,22817,22616,36299,18313,51404
57894,3939,3606,1324,19960,54028,54059,54000,54060
57921,60874,15894,58920,48148,43893,35378,65682,45260
57959,58171,65486,69968,54498,49360,54497,510,41136
57990,61696,41476,7815,18313,54059,54000,54028,53959
58027,26418,47880,51599,26419,39480,34590,75683,7811
58046,20818,41866,40268,22697,56982,64082,56001,26562
58053,47695,28949,52211,72354,68385,24905,60511,48911
58129,62643,56000,56004,61745,45885,60224,45347,56001
58171,65486,54498,57959,54497,41106,41136,57275,11900
58272,75848,60512,57024,67946,57640,72118,75876,64256
58519,64800,73843,72008,72732,53513,41508,9200,43514
58540,27596,59826,32710,27597,2784,29727,30372,41315
58850,62820,40140,76508,52742,49803,74774,60686,74676
58914,76810,67398,65403,61105,72317,47046,76694,68738
58916,60512,67946,75848,57024,75876,64256,60661,73327
58920,57921,503,54995,35571,66527,65589,38766,37559
58921,56725,7849,55900,35649,962,54827,21822,17538
58940,62717,60704,56982,56978,57668,58941,63995,40140
58941,58941,47046,49038,61105,56982,30563,56980,32371
59015,62820,52742,56259,35573,47422,63753,28727,35572
59024,19099,71802,60686,21800,69461,21436,47694,59966
59125,64851,74536,17557,21762,64847,17537,65339,70391
59141,50089,66845,75244,44082,73646,68447,51733,39886
59184,63558,71559,70395,75464,14435,12734,4824,11328
59239,64879,72130,49865,70611,51575,9200,12928,36299
59315,67962,74870,71004,46170,69068,67455,38866,64609
59364,55975,64727,54028,60584,56115,54827,54134,43312
59439,51426,8590,27596,32923,18968,53158,14014,21217
59440,62799,4920,34982,34361,54731,48555,34362,57110
59464,64840,64850,64846,64848,50315,4920,429,54361
59514,62101,66057,19674,73769,33783,67508,45116,64327
59548,64608,73237,73235,73234,73241,66484,70798,33040
59736,41532,66041,43373,49391,63863,58272,1620,65666
59826,25049,32711,42904,25952,59827,14397,55353,44686
59827,14397,59827,55353,20199,42904,44686,18573,23668
59849,53129,74768,53909,40308,52425,59125,54134,20470
59966,69894,68432,70795,75876,61105,62765,60584,47658
59983,59986,43516,15474,10649,6825,54028,54059,54000
59986,59986,43516,15474,10649,6825,54028,54059,54000
60122,68447,75244,39886,64487,73646,44082,66845,50089
60209,54059,54134,53959,54000,54028,53908,54265,54216
60224,64060,45344,45885,45887,56001,37559,65639,38766
60511,35036,55900,19960,47658,21822,34146,20478,17538
60512,67946,60512,57024,75876,64256,60661,73327,58916
60555,26562,63894,30271,73761,62198,56980,2726,62717
60584,75876,73327,60661,64458,76560,57024,67946,75848
60644,45450,52444,25520,60990,10786,28676,22907,58046
60661,73327,75848,60512,67946,57024,65589,75876,64256
60686,35571,52742,54995,62820,58850,21034,59024,16638
60704,62717,58940,56982,63995,62726,56978,58941,40140
60786,53846,62737,54772,54361,54028,53523,54060,53516
60787,67455,38866,30368,54772,64608,68369,44686,14397
60874,57921,67360,54265,66041,64096,15894,57757,51301
60875,54411,69828,69826,52703,20560,15244,4373,20447
60951,72329,72330,52703,25414,54028,54134,54059,54000
60990,60644,76694,48527,61105,75700,75698,75876,23290
61003,64802,62237,20021,51404,13152,1414,7694,8422
61053,45137,69174,47245,7324,40153,40028,39289,35378
61060,7047,40176,20539,60511,33644,19960,53959,54000
61105,56979,58941,76694,47046,49038,48527,75700,75698
61140,38683,33869,71475,64761,64762,31705,44684,43114
61176,66484,51520,33040,70798,66483,67405,39030,53421
61340,27664,61340,15369,19201,49864,36376,44909,43151
61417,61417,61425,62884,72146,45555,40342,51721,69677
61425,61417,61425,62884,72146,45555,40342,51721,69677
61427,75155,16818,20022,18968,50525,65339,38261,18310
61474,28676,42948,35064,20447,14299,12073,8203,5761
61477,61477,49707,45701,55975,7815,13583,22907,1324
61478,54827,7348,54028,54060,53959,54000,53908,54265
61638,61638,57757,43151,20447,7849,75087,2106,1550
61681,28952,28950,33662,54827,52211,48911,29687,47658
61696,61696,41476,7815,18313,54059,54000,54028,53959
61745,62643,56004,56000,73646,45887,64487,64082,60224
61799,61800,65484,65483,76694,48527,61105,51301,17737
61800,61799,65282,70562,65484,65483,64348,17737,7047
61801,62782,65483,25181,55027,61799,40766,27586,61800
61864,14454,7693,36270,8422,1123,1324,727,7463
61936,61938,69609,68088,61937,62868,64708,61954,64029
61937,69609,68088,64708,61954,64029,16695,61936,16638
61938,62868,61936,62765,16079,48519,7675,60511,20539
61954,61954,61937,69609,68088,46856,54859,46824,46825
62056,64816,62056,30199,69068,6723,54731,3606,29145
62088,30183,75989,55339,56688,51192,56687,47843,30182
62101,72392,59514,48466,53959,54000,54028,53909,54216
62198,73761,60555,74488,58914,16079,54059,69894,26352
62233,41130,43114,45743,65666,43312,45878,54059,47694
62237,64802,61003,46650,66040,70647,20021,20017,72392
62342,66484,51520,70647,70798,33040,66483,24233,67405
62419,21762,17557,17537,19337,12181,967,41816,965
62442,39480,47880,26651,71669,71513,34569,72200,54000
62529,69968,57959,49360,510,13816,507,59966,21800
62631,34368,63736,63738,63735,64879,72130,55454,59141
62643,56000,56004,61745,45347,64082,60224,45344,48932
62689,57792,62689,69069,63117,37046,51749,75063,35982
62695,62695,71686,55027,14301,5008,18293,13084,14299
62717,56982,60704,58940,56978,57668,76508,40140,26562
62726,62726,63654,45774,60704,58940,62717,56978,37952
62737,53846,64608,60786,64609,44686,20199,25952,14397
62765,75876,76560,57024,67946,60512,75848,68432,61938
62774,26012,26201,25382,429,54134,54059,54265,54060
62782,65483,61801,55027,61799,40766,1621,61800,48521
62799,59440,34982,34361,4920,48555,34362,54731,36269
62820,62820,69202,45820,58850,59015,36391,66603,60686
62829,41508,66484,51520,33040,77198,77199,70798,66483
62868,61938,61936,25250,57640,58272,62765,45482,16079
62884,61417,61425,62884,72146,45555,40342,51721,69677
62921,65764,31625,69250,51532,30248,31596,41816,69461
63006,66423,48556,5487,58053,33644,53909,53906,53959
63020,39008,73291,75449,55097,73290,40004,74998,66430
63066,45743,45727,46089,47569,41116,74880,74868,45726
63117,57792,62689,69069,63117,37046,51749,75063,35982
63219,36299,4920,21704,29145,3606,54731,1324,4904
63220,52123,59514,51404,20891,54028,54134,54060,54059
63460,63460,68731,68385,65401,68737,15660,6824,11493
63558,59184,71559,75464,14435,11328,13084,26012,8203
63654,62726,63995,45774,40303,37952,60704,58940,62717
63735,63738,63736,55454,59141,13009,62631,54000,53909
63736,63738,63736,55454,59141,13009,62631,54000,53909
63738,63738,63736,55454,59141,13009,62631,54000,53909
63753,35573,47422,28727,35572,43151,8679,57172,25918
63773,64762,41881,33869,43114,64764,56071,727,34146
63863,17094,74921,41532,40303,21688,20575,43438,57671
63894,26562,60555,31625,30271,1681,30248,31596,56980
63986,70732,64608,22604,64609,36380,7815,74488,59514
63995,62726,63654,45774,60704,58940,62717,56978,37952
64029,61937,69609,68088,61954,64708,16695,61936,65528
64060,64060,45344,45885,45887,56001,37559,65639,38766
64082,64060,45344,45885,45887,56001,37559,65639,38766
64087,48066,75728,64761,37506,64764,64762,31705,34808
64096,76997,51301,64542,66592,64541,69384,64544,66593
64233,75141,67512,11641,11642,11635,48605,68239,19201
64256,57024,75848,67946,60512,53794,75876,73327,60661
64262,22966,22609,38540,36484,20986,13241,34738,36470
64327,64327,68411,27589,66057,67188,67508,6030,69677
64330,22590,30618,22591,60555,36269,41778,1018,1324
64348,70562,65282,61800,7047,5481,10265,175,21704
64379,65636,66430,55097,73290,64379,31935,40004,73291
64458,60584,65932,21753,53468,58914,37403,21704,20893
64487,50089,73646,68447,39886,44082,51733,33242,64487
64538,46238,15244,4373,5487,10784,20470,429,20478
64540,76111,64540,66593,64542,73572,71231,69386,66847
64541,76111,64540,66593,64542,73572,71231,69386,66847
64542,76111,64540,66593,64542,73572,71231,69386,66847
64543,76111,64540,66593,64542,73572,71231,69386,66847
64544,76111,64540,66593,64542,73572,71231,69386,66847
64550,76560,75848,60512,67946,57024,75876,64256,73327
64608,59827,25952,44686,20199,42904,14397,55353,68369
64609,64608,59827,14397,25952,55353,20199,42904,44686
64708,61954,61937,69609,68088,46856,54859,46824,46825
64727,48438,45201,45318,29608,33116,53010,5660,57853
64761,64762,61140,64087,64764,71475,31705,34808,38683
64762,64761,64764,41881,41116,74880,45726,74868,33869
64764,64761,71475,64762,55461,74723,33869,64087,61140
64800,72008,64800,53513,58519,72427,28373,72425,41084
64802,62237,61003,46650,66040,20017,20021,51404,37506
64816,64816,62056,30199,69068,6723,54731,3606,29145
64840,64850,64851,64846,64848,59464,64847,50315,59125
64841,64841,24905,7348,17538,7463,5441,54028,54265
64842,64841,24905,7348,17538,7463,5441,54028,54265
64846,64848,64850,64840,64849,64851,71189,31118,59464
64847,64851,64850,64840,64846,64848,59125,17094,47541
64848,64846,64849,64850,64840,64851,59464,64847,50315
64849,64848,64846,54028,54060,53959,54000,53908,54330
64850,64840,64851,64846,64848,64847,59464,50315,59125
64851,64847,64850,64840,64846,64848,59125,17094,47541
64879,64879,49865,70611,59239,51575,9200,36299,62631
64883,50698,56980,73411,41843,17610,49077,4373,8950
64924,73235,73237,73239,73234,73242,73241,22960,38552
65103,68668,55950,69087,22272,34362,37518,53908,53959
65197,65197,65209,65208,75963,5761,2572,1504,7348
65208,65197,65209,65208,75963,5761,2572,1504,7348
65209,65197,65209,65208,75963,5761,2572,1504,7348
65211,65197,65209,65208,75963,5761,2572,1504,7348
65282,70562,64348,61800,7047,5481,10265,175,21704
65339,64541,73572,64540,71810,64543,64542,75343,76111
65382,40765,2599,1557,513,5761,36269,40176,33227
65400,71230,71809,72821,67399,68738,67407,67398,67405
65401,68390,68385,72821,68738,63460,68391,68388,72822
65402,67406,65402,67407,41294,67399,65403,66848,67398
65403,67407,67399,72821,68738,67398,67406,65402,50586
65447,56982,56978,62717,60704,14592,8950,74868,41116
65458,68390,70437,68388,65796,71811,65401,70439,65403
65483,62782,61801,61799,61800,962,47658,24905,436
65484,61799,61800,54000,54028,53909,53959,53906,54134
65486,54498,54497,58171,41106,41136,57959,11900,31912
65507,65507,66603,48555,53959,54059,53908,53909,53846
65526,54028,53909,53959,54000,54060,54059,54265,54216
65528,67236,65458,66483,66349,75342,50586,68388,67406
65556,54028,54060,53959,54000,53908,54059,54265,54216
65589,73327,60661,50448,67533,60584,21753,58914,58920
65636,65636,66430,55097,73290,64379,31935,40004,73291
65639,64060,45344,45885,45887,56001,37559,65639,38766
65666,41866,66041,65764,69865,24082,74159,27753,62233
65682,56887,57853,74774,35571,54995,57921,16638,28350
65689,54498,16083,31703,454,2599,515,21704,16073
65764,31625,71251,71252,69250,51532,62921,30248,31596
65767,64816,62056,30199,69068,6723,54731,3606,29145
65796,71811,70437,71808,70439,65458,67533,71802,69894
65833,73752,6723,5256,10480,2788,8575,7516,4110
65932,75848,67946,57024,60512,75876,64256,73327,60661
66024,20470,54060,54216,54000,54028,54059,53909,54361
66029,51245,67508,75907,54000,54059,53909,53959,53906
66030,45116,76685,69866,72064,69677,67507,51245,67188
66040,66040,20017,64802,62237,37506,17610,9117,5916
66041,59736,65666,60874,67360,74159,75087,35378,6551
66057,64327,36083,67508,67507,69866,45116,75907,68411
66229,41508,62829,25917,30563,25250,25884,24233,48521
66290,41516,69021,37506,13816,505,48148,2599,47659
66308,66308,10478,1415,10480,36299,1414,53959,54060
66349,76996,74843,72355,75342,33040,70798,66484,51520
66423,75708,69515,46238,48301,63006,35881,52352,23315
66430,65636,66430,55097,73290,64379,31935,40004,73291
66433,44686,20199,55353,42904,14397,59827,25952,74753
66478,67505,71757,21688,47541,20447,7673,56071,7324
66483,66484,51520,33040,70798,39030,67405,76996,74843
66484,51520,66484,33040,66483,39030,67405,76996,74843
66527,58920,25852,1324,47658,53909,54216,54028,53959
66528,54028,54059,53909,53959,54000,53906,54265,54134
66592,76111,64540,66593,64542,73572,71231,69386,66847
66593,76111,64540,66593,64542,73572,71231,69386,66847
66603,66619,48556,48555,71189,52742,62820,65507,70673
66619,66603,48556,48555,52742,62820,66769,61417,62884
66763,48148,69202,75907,64727,66818,11456,20310,5008
66769,61417,61425,62884,72146,45555,40342,51721,69677
66818,48047,68411,75907,61425,61417,62884,66769,67188
66845,50089,73646,68447,39886,44082,51733,33242,64487
66847,76111,64540,66593,64542,73572,71231,69386,66847
66848,76417,10602,65402,50586,67406,67963,74888,73570
66849,70439,73572,66847,75343,64541,71231,70703,70440
66855,66857,39007,73290,73291,64379,65636,55097,75449
66857,66855,39007,55097,73291,64379,73290,74998,66430
66889,66855,66857,57757,25414,51483,35036,21822,34146
66932,70026,40336,45923,35378,58053,20575,25656,29204
67170,52405,41116,74868,74880,45726,67171,63066,65447
67171,52405,67170,12928,7047,2718,512,1557,2740
67188,76685,36083,64327,69677,51721,68411,27589,30034
67236,67405,67399,67407,67398,66349,65403,71230,66484
67360,60874,69021,66041,69865,58914,51917,69461,56115
67398,67399,67407,65403,67406,50586,65400,71809,65402
67399,67407,67398,65403,67406,65400,65402,71809,71230
67405,33040,51520,70798,66484,66483,67236,72823,39030
67406,67406,65402,67407,41294,67399,65403,66848,67398
67407,67399,67398,65403,50586,67406,65402,67236,65400
67455,60787,68369,74753,30368,66433,64608,69068,38552
67505,66478,39215,71757,21688,47541,51483,20447,20893
67507,72064,45116,69866,66057,73369,66030,67508,75907
67508,66057,66029,64327,36083,45116,75907,51245,72064
67512,67512,64233,960,54000,53909,53959,54060,54028
67533,68432,70437,75876,46317,68430,73327,60661,55702
67578,49237,45260,54827,57110,47695,48911,47658,1324
67820,47084,25468,21704,56887,43893,7324,16638,1154
67946,67946,60512,57024,75876,64256,60661,73327,58916
67962,59315,74870,71189,71004,49865,69068,51248,46170
67963,74888,73570,74545,76417,10602,74360,71231,64544
68088,69609,68088,64708,61954,64029,16695,61936,16638
68227,63117,75063,62689,69069,51749,57792,37046,69242
68239,69373,69362,41519,64233,33644,21822,35036,11757
68369,64608,67455,60787,62737,30368,30371,41881,27586
68372,6551,14299,8203,2572,11757,54060,54028,53959
68385,63460,68391,65401,69386,66593,64543,66592,69384
68388,68390,65401,65458,66483,65528,53909,53959,54216
68390,68388,65401,76111,66592,71231,73572,64541,66593
68391,63460,68731,68385,65401,68737,15660,6824,11493
68401,68430,68432,76694,68579,48527,74027,61105,67533
68411,36083,64327,27589,66057,66818,36367,67508,67188
68430,68401,75876,68432,76560,57024,60512,67946,75848
68432,75876,67533,68430,68401,76560,75848,57024,67946
68447,50089,73646,68447,39886,44082,51733,33242,64487
68579,68401,55702,68430,14014,59548,62765,58920,42948
68668,68668,55950,69087,22272,34362,37518,53908,53959
68731,68391,63460,68385,65401,68737,15660,11493,6824
68737,63460,68391,68731,68385,66849,74027,70439,68401
68738,68738,72822,65403,65400,64542,71809,76111,71810
68867,34416,52239,5009,13084,14299,26012,9117,9118
69021,53497,54372,67360,66290,36391,13816,47659,29204
69060,31625,69250,31596,30248,39669,65764,36522,30484
69068,71189,65767,64816,62056,49865,30199,67962,6723
69069,57792,62689,69069,63117,37046,51749,75063,35982
69078,35228,48605,55027,50525,8284,23616,43893,48148
69087,68668,55950,69087,22272,34362,37518,53908,53959
69141,51874,69141,19459,20038,55030,28096,28100,75267
69146,76694,48527,61105,75700,75698,75876,56540,76696
69174,45137,75847,50525,40336,61053,45922,49442,40028
69202,72007,62820,52742,66763,36391,69250,73411,45820
69242,57792,62689,69069,63117,37046,51749,75063,35982
69250,65764,31625,69060,51532,62921,41816,30248,41532
69255,16417,20310,26012,72827,10265,34362,20893,25414
69362,69362,68239,33644,21822,35036,11757,53908,53906
69373,69362,68239,33644,21822,35036,11757,53908,53906
69383,76111,71810,71231,64544,69386,66593,64543,64541
69384,76111,64540,66593,64542,73572,71231,69386,66847
69386,76111,64540,66593,64542,73572,71231,69386,66847
69461,64096,47695,62921,56979,58941,51917,41866,69250
69510,75087,7673,41778,56887,24059,52211,25382,20539
69515,75708,10794,66423,35881,52352,51792,46242,15244
69609,69609,68088,64708,61954,64029,16695,61936,16638
69677,51721,67188,30034,66057,62884,36083,64327,66769
69826,54411,69828,69826,52703,20560,15244,4373,20447
69828,54411,69828,69826,52703,20560,15244,4373,20447
69865,56540,41866,15204,51710,76963,76694,61105,48527
69866,67507,66030,66057,45116,72064,73369,30034,69677
69894,59966,62765,76560,75876,76694,69865,71811,65796
69968,62529,57959,49360,510,13816,507,59966,21800
70009,39289,43312,40153,1154,25382,2106,3939,29687
70026,70026,40336,45923,35378,58053,20575,25656,29204
70135,56404,48047,66818,14299,11328,26012,9117,9118
70143,54028,53908,53909,53959,54000,53906,54265,54134
70391,74536,50448,54908,59125,36391,38468,512,45878
70395,59184,12734,4824,5008,18293,20310,1418,1557
70437,71811,65796,70439,66592,66593,73572,76111,64542
70439,66849,70437,71811,65796,64542,66592,64540,76111
70440,76111,64540,66593,64542,73572,71231,69386,66847
70562,65282,64348,61800,7047,5481,10265,175,21704
70611,75522,64879,72130,51575,49865,59239,9200,36299
70635,66308,10478,1415,10480,36299,1414,53959,54060
70647,72392,62237,62342,16083,18293,56259,10265,1414
70673,65507,66603,48555,53959,54059,53908,53909,53846
70703,76111,64540,66593,64542,73572,71231,69386,66847
70732,22604,63986,7815,74488,59514,21521,38552,22907
70770,44914,36269,16638,47658,1504,4073,20478,24905
70795,53908,75745,76694,61105,48527,75698,75700,53906
70798,51520,66484,33040,66483,39030,67405,76996,74843
70931,37046,75063,57792,63117,69069,69242,62689,51749
71004,46170,59315,67962,73411,29204,8950,7673,7672
