self_id,id1,id2,id3,id4,id5,id6,id7,id8
25917,429,4073,20470,17538,2106,1525,436,3824
25918,7463,24905,17538,20470,1622,60511,36670,5441
25932,20470,17538,24905,7463,1554,429,34146,1525
25952,36270,7348,16638,1504,40153,1123,21822,1152
26007,7463,24905,20470,17538,4904,5441,34146,60511
26012,4904,3824,4073,7463,1550,1622,24905,5441
26079,73062,5441,1622,4904,16079,1550,7463,8999
26201,429,4073,1525,436,2106,5411,1550,3824
26350,47658,55900,49077,59966,54827,36380,27488,7463
26352,429,3824,7463,17538,20470,2106,5441,34146
26353,5481,20470,17538,26352,2106,429,1550,436
26393,4073,429,1550,20478,34146,5441,3824,7463
26394,17538,7463,24905,60511,20470,34146,1504,5441
26418,36862,48519,41492,7672,1550,4073,20470,20478
26419,16074,16115,56887,21688,49391,63894,7463,60511
26420,4073,1550,25414,4904,3824,20478,25656,20470
26446,34146,20470,17538,20478,5441,429,3824,4073
26562,4073,41778,25414,3824,1550,4904,25656,1598
26651,17538,20470,34146,5441,37518,20478,10784,60511
26722,7463,24905,60511,3606,1622,3939,4904,1504
26771,7348,1504,1123,40153,54134,176,966,60511
26817,13350,6523,52211,13282,62782,73498,46252,53906
26853,429,2106,5411,26854,5441,1550,4073,20478
26854,5441,4073,10784,1550,34146,20478,1622,17538
26909,3939,7463,4904,3824,1504,3606,1622,24905
26930,5441,34146,10784,20478,4073,28350,1550,20470
26964,11757,21822,33644,966,19960,20539,7348,47658
27229,429,36862,1621,4014,4073,436,20575,3824
27347,29687,35036,19960,47695,58053,7675,35649,54827
27362,21822,33644,7348,20539,11757,57110,1504,966
27488,26350,429,22169,7463,4904,1550,5441,1622
27586,436,429,16122,3824,4073,1525,1550,2106
27588,27586,21652,27589,27590,429,4073,4904,3824
27589,27590,21652,27588,429,17538,20470,34146,27586
27590,27589,27588,27586,21652,25852,4904,7463,23474
27596,429,4073,2106,3824,436,1550,4904,20478
27597,7463,3939,4904,24905,1622,3824,60511,4073
27664,5441,10784,28350,33624,960,20470,5487,17538
27666,48911,24905,54134,7463,16638,3606,20470,1504
27753,429,4073,5411,2106,20478,436,1550,3824
27785,4073,34146,20478,5441,1550,429,4904,5411
27799,1504,60511,21822,966,16638,33644,7463,3606
27828,47695,35649,34362,69461,34361,33644,20539,24905
27861,17538,7463,60511,4073,20470,24905,1550,429
27865,5441,34146,20478,4073,17538,1550,10784,20470
27982,7463,5441,17538,4073,20470,1622,1550,4904
28096,24059,20478,34146,4073,20470,4904,3824,1550
28100,727,1324,7675,1018,54731,58046,51483,21704
28350,5441,10784,34146,20470,20478,33624,17538,4073
28373,436,429,2106,5411,29145,1525,4073,3824
28427,9906,25382,20470,429,34146,1154,2106,1550
28428,4073,1550,20478,5411,34146,25414,5441,429
28430,4073,1550,25414,25656,20478,1122,5441,4904
28431,4073,1550,5411,25414,2106,429,28430,34146
28432,11757,7348,21822,33644,966,20539,19960,57110
28469,20478,31948,436,4073,5411,9906,429,2106
28668,34146,17538,20470,24905,20478,429,4073,5441
28676,429,9906,2106,3824,24905,20470,4073,34146
28726,5441,10784,960,28350,33624,20470,17538,1550
28727,429,4073,1550,5441,1622,34146,20478,5411
28730,11757,966,21822,20539,33644,19960,7348,35378
28949,429,2106,436,5411,4073,1525,1550,20478
28950,7463,7324,1504,3939,3606,60511,24905,20893
28951,4073,1550,25414,20478,5441,1122,34146,4904
28952,11757,33644,20539,21822,7348,966,1504,57110
28954,3606,7463,1504,60511,24905,54827,3939,21822
29142,20470,34146,5441,17538,20478,4073,1550,429
29145,1324,727,54731,1018,7675,21704,2106,429
29198,4073,5411,436,429,3824,7672,36862,34146
29204,436,429,3824,2106,4073,1525,1550,20478
29227,17538,24905,20470,7463,60511,34146,5441,3003
29241,7463,3606,24905,60511,1504,3939,21822,7324
29292,7463,3606,1622,1504,1550,4073,24905,60511
29608,33116,34343,5660,1550,5411,4073,20478,2106
29687,19960,35036,58053,47695,55900,47658,54827,21822
29697,7324,20893,3939,7463,36269,62765,24905,28950
29727,7463,24905,3606,60511,17538,1504,1622,429
30034,4073,4904,3824,1550,5441,429,20478,34146
30181,11757,20539,33644,7348,966,21822,1504,1123
30182,4073,429,1550,3824,4904,55339,2106,20470
30183,7348,1123,1504,40153,176,11757,21822,33644
30195,30241,1622,4904,4073,1550,3824,5441,429
30199,56887,5411,436,429,4073,20478,65682,8555
30226,1622,5441,7463,1550,17538,16074,20470,24905
30241,30195,5441,4073,34146,20478,20470,1550,10784
30247,34146,20478,59548,4073,48911,20575,5441,1550
30248,7348,1504,1123,11757,21822,40153,33644,176
30271,30272,24905,7463,3606,1504,20470,60511,34152
30272,34152,30271,436,5411,2106,429,8555,29145
30273,51192,75989,429,1525,56687,436,5411,2106
30368,4073,429,2106,1550,20478,5411,3824,1525
30371,4073,429,1550,5441,20478,2106,34146,4904
30372,7463,4904,24905,3824,1622,20470,5441,4073
30484,24905,7463,17538,20470,60511,34146,5441,3824
30550,436,4073,5411,1550,429,20478,25414,34146
30563,429,3824,7463,4904,24905,17538,4073,1622
30571,30733,14299,4904,429,1622,5441,3824,17538
30608,4904,3824,4073,30733,36862,429,7672,24059
30618,429,4073,1550,4904,3824,5441,34146,20478
30682,24905,7463,60511,17538,1504,20470,3606,21822
30686,30704,30790,30776,20478,4073,429,34146,1550
30704,30686,30776,60511,33644,21822,20539,1504,7348
30733,30571,4904,429,4073,20470,3824,1550,1622
30776,30704,23795,30686,23913,4073,1550,429,20478
30790,30686,20478,34146,4073,1550,429,25414,5441
30983,17538,34146,20470,20478,5441,429,24905,4073
31063,3824,429,436,7463,4904,4073,1622,17538
31080,429,2106,5411,29145,4073,20478,4904,25382
31118,429,4073,436,5411,20478,3824,34146,5441
31426,22464,5411,20470,34146,5441,4073,429,17538
31427,7463,1622,4904,1550,36670,4073,429,24905
31487,3824,4904,429,7463,1550,4073,1622,3939
31507,16638,7348,1504,40153,1123,7463,21822,176
31508,20470,5441,4073,34146,17538,1550,10784,20478
31596,58027,7693,8422,45991,34146,5441,19558,20470
31625,20478,4073,5411,436,34146,429,2106,5441
31630,4904,3824,4073,1550,1622,20478,436,5441
31703,24905,17538,60511,7463,20470,35036,55900,34146
31704,7463,1504,3606,3939,24905,60511,20893,7324
31705,4904,5441,3824,4073,1622,1550,34146,429
31790,36270,9906,429,2106,4904,3824,436,4073
31912,9906,24905,20470,7463,34146,4904,17538,5441
31935,5411,429,8555,2106,1550,1525,4904,25382
31948,28469,48911,16638,5441,34146,24905,17538,20470
31970,1622,1550,4904,3824,4073,10605,7463,5441
31973,5441,4073,429,20470,1550,34146,20478,10784
32084,3824,7675,21822,1504,33644,7463,7348,1324
32134,4073,1550,20478,4904,3824,5441,429,34146
32179,36470,34738,9906,3824,2106,429,24905,4904
32222,24905,17538,7463,60511,20470,1504,34146,16073
32264,5441,20470,33624,10784,960,28350,34146,429
32283,21822,7348,33644,966,1504,20539,60511,57110
32306,429,5441,20470,3824,1550,4073,34146,4904
32368,1550,4904,1622,4073,3824,429,5441,25656
32371,5441,47695,10784,24905,20470,34146,28350,33624
32374,7348,1504,40153,1123,47695,19960,176,33644
32486,4073,5441,20478,4904,34146,5411,1550,17538
32508,20470,5441,17538,34146,37518,10784,20478,960
32625,436,4073,429,25414,1550,34146,20478,2106
32661,36862,43312,4073,20478,1621,4014,34146,429
32676,5441,960,28350,10784,33624,5487,17538,20470
32710,7463,24905,3939,7324,4904,20893,3824,1622
32711,48911,16638,1622,7463,53468,24905,4904,21800
32759,7463,7324,3939,3606,20893,1622,24905,1550
32780,17538,20470,7463,24905,429,3824,34146,5441
32844,25382,3824,429,5441,4073,7463,20470,34146
32923,429,24905,3824,17538,20478,2106,4904,7463
33040,429,5411,1550,436,4073,29145,2106,1622
33116,29608,3804,34342,45201,7463,3606,60511,3939
33227,7463,60511,24905,3606,1504,3939,17538,20470
33242,429,17538,9906,7463,1622,4073,3824,436
33272,13350,6523,52211,55445,43944,13282,53794,62782
33445,23660,4904,7463,1550,5441,1622,3824,36670
33505,47695,24905,35036,1504,60511,21800,7463,21822
33584,429,436,4073,1550,3824,4904,1622,1525
33624,5441,10784,34146,20470,28350,17538,20478,37518
33644,21822,11757,20539,57110,7348,966,1504,47695
33662,33644,21822,966,57110,20539,7348,11757,60511
33698,16074,4904,5761,429,1622,3824,16115,4073
33706,1622,4073,1550,4904,7463,3824,20478,5441
33772,5441,17538,10784,33624,28350,960,20470,34146
33783,21110,4904,4073,3824,1622,429,1550,5441
33869,13350,52211,6523,13282,54134,62782,3824,4904
33880,7463,4904,3939,1622,3606,1504,60511,3824
33927,24905,7463,20470,17538,34146,37518,3824,4904
34146,20470,5441,20478,17538,10784,4073,37518,33624
34152,30272,30271,1504,7348,21822,60511,20539,33644
34326,3824,429,1550,5441,4904,4073,17538,20470
34341,5441,429,1622,20470,34146,7463,4073,17538
34342,34343,33116,7463,45201,1622,3606,3939,25382
34343,34342,1550,7463,5441,29608,1622,4073,36670
34361,47695,24905,35036,34362,60511,7463,35649,55900
34362,47695,19960,29687,33644,21822,20539,35036,11757
34368,55900,9906,20470,24905,17538,36270,34146,3824
34393,4073,1550,25414,20478,4904,5441,3824,1122
34416,4073,4904,3824,1550,20478,429,34146,25414
34419,4073,1550,25414,20478,3824,4904,34146,5441
34461,7463,1622,17538,24905,5441,1550,20470,3824
34569,13350,52211,6523,13282,52403,3824,25382,4904
34590,34146,20470,4073,17538,429,24905,7463,5441
34636,34637,7463,48911,24905,1504,5441,17538,20470
34637,34636,4073,429,1550,4904,1622,20478,3824
34722,20478,4073,4904,1550,5441,34146,20470,429
34738,36484,36580,1542,1554,32179,38233,1525,2106
34808,11757,966,21822,33644,7348,20539,57110,19960
34982,7463,60511,24905,17538,20470,1504,3606,5441
35036,29687,19960,55900,24905,47695,58053,7463,54827
35064,429,12073,11493,2106,436,3824,1525,20470
35156,9906,20470,4073,34146,24905,17538,3824,4904
35228,5441,34146,20470,17538,1550,4073,20478,33624
35351,11757,21822,966,33644,20539,7348,19960,1504
35378,11757,21822,33644,7348,966,20539,19960,57110
35386,3606,39299,7463,24905,1504,9906,60511,54827
35571,1622,4073,1598,5441,20478,1791,1550,1599
35572,36862,4014,1621,48519,43312,4073,1550,20575
35573,4014,20575,48519,43312,1621,429,507,36862
35643,429,4073,2106,3824,1550,5411,4904,1525
35649,7675,47695,1324,727,35036,51483,54731,1018
35707,5411,5441,429,34146,17538,10784,960,4073
35717,4073,1550,5441,1622,4904,3824,20470,960
35881,1622,4904,5441,3824,2572,1550,4073,20470
35882,11757,21822,966,33644,20539,7348,57110,19960
35886,429,2106,20470,34146,17538,4073,5441,20478
35982,429,27586,17538,34146,436,2106,20470,1525
36035,436,3824,429,4073,4904,5411,1525,25414
36036,4073,1550,25414,41778,3824,25656,4904,1122
36037,7348,1504,40153,1123,176,7675,25468,4372
36039,60511,64538,35036,55900,19960,24905,3003,31703
36083,7463,1791,3824,17538,5441,4904,24905,60511
36167,7348,1504,21822,33644,20539,60511,11757,7463
36267,436,429,36269,2106,1525,4073,3824,1550
36268,429,36862,24059,2106,43312,5411,7672,20575
36269,7463,1504,7348,3939,60511,21822,33644,20539
36270,9906,4073,1550,3824,20470,34146,5441,4904
36299,7348,11757,21822,33644,1504,20539,966,1123
36348,11757,22450,7348,21822,33644,20539,966,1504
36367,4073,4904,3824,1550,429,20478,34146,5441
36376,7463,24905,962,60511,3606,1504,3939,1622
36380,47658,55900,49077,54827,59966,7463,24905,3606
36391,5441,10784,20478,34146,4073,28350,33624,1550
36470,38233,32179,36484,38540,9906,20478,429,34738
36484,34738,38540,36609,36470,9906,4073,7463,429
36522,55900,35036,47658,54827,19960,29687,59966,47695
36580,38540,36609,34738,38233,436,429,4904,5411
36609,36484,36580,37175,38540,7463,4073,4904,1622
36661,7463,3939,60511,17538,429,4904,1504,3606
36670,5441,20470,17538,34146,10784,1550,20478,4073
36732,9906,2106,20470,429,25382,1622,4904,7463
36757,5411,429,2106,4073,36732,8555,4904,9906
36776,7463,17538,5441,20478,34146,4073,24905,429
36862,43312,20575,4014,1621,48519,4073,34146,429
36943,43312,4014,20575,1621,36862,5411,4904,2106
36982,966,75155,21822,33644,33662,20539,4920,178
37045,429,4073,1550,3824,4904,20478,5441,25414
37046,37045,3824,4904,429,3939,17538,7463,436
37174,5411,429,2106,4073,1550,20478,25382,25414
37175,4904,4073,7463,3824,36609,429,1550,4920
37237,429,436,1525,5411,2106,29145,7463,4073
37403,24905,7463,60511,17538,20470,1504,3606,5441
37506,24905,7463,17538,4904,20470,3824,3939,60511
37518,34146,20470,17538,5441,20478,10784,33624,4073
37559,5411,436,429,2106,4073,29145,1525,1550
37619,35036,4904,7463,24905,1622,3824,60511,29687
37650,43312,4014,20575,1621,36862,48519,4073,24905
37681,429,436,2106,5411,1525,29145,4073,3824
37930,4904,7463,20470,17538,24905,1622,3824,4073
37952,60511,21822,7348,34146,33644,966,1504,20470
38196,16638,1504,33644,21822,7463,7348,60511,3606
38200,1681,43312,36862,4014,1621,1018,20575,6968
38213,16074,16115,24905,17538,5441,35036,7463,20470
38226,34590,20470,24905,7463,17538,34146,9906,429
38233,36470,38540,22808,36580,34738,64262,37175,4073
38261,1622,4904,1550,5441,3824,4073,7463,17538
38414,20478,5441,34146,4073,1550,429,17538,10784
38468,1622,3824,1550,4904,4073,7463,5441,25382
38540,36580,36484,38233,36609,42953,36470,49075,53959
38552,7675,1324,727,33644,20539,51483,966,21822
38619,41647,4904,46078,4073,20478,3824,34146,429
38683,7463,24905,3606,60511,1504,962,17538,4904
38754,38807,38808,429,25382,4073,1550,4904,2106
38766,35036,55900,5441,47695,29687,24905,10784,34146
38807,38808,38754,25382,1550,5441,4904,4073,429
38808,38807,38754,25382,2106,1550,429,36670,5441
38827,5411,2106,4073,429,1550,4904,25414,20478
38865,11757,7348,966,33644,21822,20539,1504,40153
38866,24905,7463,60511,17538,1504,20470,3606,21822
38982,23474,25852,24905,3824,48911,7463,429,436
39007,3939,7463,1622,5441,4904,1550,20893,36670
39008,7348,11757,1123,176,40153,1504,21822,33644
39009,5441,4904,1622,3824,1550,17538,34146,4073
39030,1504,7348,21822,40153,33644,11757,7463,60511
39215,25382,7463,1154,1622,5441,4904,1550,429
39289,4073,1550,5441,20478,1122,34146,20470,17538
39299,7463,3606,24905,60511,1622,1504,3939,4904
39314,1504,7348,3939,7463,1123,4904,60511,21822
39360,37518,17538,5441,20478,34146,20470,4073,1122
39480,1504,3606,21822,20539,33644,60511,7463,54827
39550,429,436,3824,2106,29145,4904,1622,24905
39606,21822,11757,33644,966,20539,7348,19960,1504
39618,34146,20470,17538,5441,20478,4073,24905,7463
39669,7348,11757,1123,1504,40153,21822,176,19960
39677,1622,3824,4904,7463,1550,4073,429,3939
39716,7463,1504,60511,20539,33644,21822,24905,7348
39886,5441,28350,10784,17538,960,33624,20470,5487
40004,1550,5441,1622,36670,10784,4904,4073,429
40028,5441,34146,20470,10784,17538,20478,28350,33624
40140,25101,16074,76508,16115,436,429,20478,4073
40153,7348,1504,33644,21822,11757,1123,966,20539
40176,429,17538,20470,24905,7463,34146,3824,4073
40248,16074,16115,20478,5441,49391,56887,4073,34146
40268,16079,11757,966,21822,20539,33644,178,7348
40302,1492,35036,7463,24905,29687,19960,47695,55900
40303,7463,60511,4904,24905,1622,4073,20470,5441
40308,429,4073,20478,1550,2106,5411,436,34146
40319,5411,8555,429,1525,436,29145,18313,3824
40336,429,436,17538,20478,4073,3824,4904,34146
40342,24905,7463,35036,47695,1622,4904,20470,60511
40448,1622,35036,5441,4904,7463,20470,24905,29687
40484,25852,23474,48911,5972,7463,2740,24905,60511
40537,33644,21822,11757,7348,966,20539,57110,7463
40595,21822,33644,20539,11757,966,7348,57110,1504
40629,23474,25852,3824,429,48911,4904,5441,20470
40631,20470,7463,17538,40632,24905,429,34146,5441
40632,11757,7348,20539,21822,33644,966,1123,1504
40765,7463,24905,4904,3824,1622,17538,20470,5441
40766,3824,4904,4073,429,1550,1622,24905,7463
40767,7463,1622,3939,3824,4904,429,3606,24905
40815,7463,24905,17538,20470,3824,4904,1622,60511
40980,20478,4073,429,34146,4904,5441,3824,1550
41084,4073,34146,1550,20478,5441,429,3824,20470
41106,11757,7348,21822,33644,966,20539,19960,57110
41116,48911,16638,966,33644,21822,20539,7348,53468
41130,429,4073,5411,7672,36862,2106,43312,20478
41136,24905,35036,20470,4073,55900,34146,7463,20478
41240,1504,21822,7348,33644,11757,20539,966,57110
41294,429,436,5411,4073,3824,4904,1550,1525
41315,16074,24905,16115,7463,3824,4904,4073,17538
41360,1550,4073,4904,3824,20478,17538,429,5441
41476,429,5411,34146,20478,4904,4073,2106,5441
41491,41492,7463,1622,4904,24905,10785,5441,4073
41492,9238,36862,41491,7672,43312,26418,24059,48519
41503,36670,5441,4073,20470,17538,1550,34146,20478
41508,1554,1525,436,3824,7463,429,24905,4904
41516,60511,1504,7348,7463,21822,33644,3606,20539
41519,7348,1123,40153,176,1504,11757,7675,515
41532,24905,7463,17538,20470,35036,60511,5441,34146
41557,11757,966,21822,7348,19960,33644,35378,20539
41613,436,17538,20470,24905,7463,429,1525,2106
41647,38619,429,4073,25414,5411,4904,1550,3824
41683,4073,1550,5441,20478,34146,10784,20470,25414
41688,5411,429,20470,34146,17538,5441,1550,4073
41767,4904,3939,7463,1622,4073,3824,5441,1550
41768,3824,1622,1550,429,4904,4073,5441,7463
41772,34590,20470,24905,34146,20575,5441,7463,17538
41778,4073,1550,4904,3824,5441,7463,17538,1622
41788,17538,429,51301,24905,3824,436,20478,20470
41816,19960,29687,35036,47695,58053,21822,7348,33644
41843,4073,429,34146,5441,20478,4904,3824,1550
41866,5411,4904,7463,1622,8422,24905,1550,429
41881,5441,34146,4073,10784,17538,20470,20478,1550
42030,3606,39299,1504,7348,21822,7463,33644,20539
42195,4904,41767,17538,429,3824,5441,7463,20470
42273,21753,7463,17538,1622,5441,16074,65209,1550
42331,4073,42332,1550,1504,4904,20478,3824,20470
42332,42331,4073,4904,429,34146,20478,20470,1550
42534,47658,55900,59966,49077,54827,36380,69894,54028
42573,38233,49075,436,36484,22817,7672,36862,38540
42591,4073,20478,34146,1550,5441,20470,429,3824
42626,17538,24905,7463,20470,60511,34146,5441,1504
42627,436,4073,3824,429,4904,1550,25382,1622
42830,3606,48213,7463,25852,3365,23474,3939,1622
42904,36862,7672,24059,43312,1018,1621,20575,48519
42939,4073,20478,34146,5441,1550,429,20470,5411
42948,429,1525,4073,2106,3824,1550,436,4904
42953,16115,16074,7463,3606,38540,1504,3939,60511
43091,4073,5441,20478,1550,34146,10784,17538,20470
43108,7463,60511,1504,24905,21822,33644,3606,3939
43114,24905,7463,3824,17538,4904,20470,1622,4073
43146,436,429,4073,1550,2106,9906,25656,5411
43151,4073,5441,1550,17538,7463,25414,20470,10784
43312,20575,4014,1621,36862,48519,507,4073,429
43364,11757,7348,21822,33644,966,20539,19960,57110
43373,4073,429,20478,34146,5441,2106,5411,17538
43396,11757,966,21822,33644,7348,20539,57110,178
43438,2106,5411,4073,429,1550,34146,20478,5441
43514,436,4073,1525,2106,1550,3824,429,25414
43516,5441,1550,34146,20478,10784,20470,36670,4073
43837,1504,60511,3606,33644,21822,7463,7348,20539
43893,7348,1504,1123,21822,33644,40153,11757,176
43904,4073,4904,5411,1550,429,2106,3824,25382
43920,43922,24905,20470,34146,17538,429,9906,4073
43922,43920,33644,21822,20539,966,7348,11757,57110
43944,33272,7348,966,11757,21822,33644,55445,20539
44019,1121,3824,4904,2106,5411,4073,1550,429
44081,20893,7463,7324,3939,24905,1622,4904,3606
44082,7348,1504,40153,1123,176,33644,21822,20539
44161,7463,24905,34590,20470,34146,429,9906,2106
44279,429,5411,4073,36862,20478,43312,34146,24059
44351,4904,1622,5441,3824,4073,429,1550,17538
44429,44459,429,4073,1550,3824,5411,4904,34146
44459,44429,4904,429,1622,3824,7463,24905,20470
44537,7463,4920,25382,24905,1622,3606,20470,1550
44579,7348,1123,1504,21822,176,40153,33644,20539
44596,1622,1550,4073,4904,5441,3824,7463,20470
44684,4014,43312,20575,1621,48519,36862,429,3824
44686,966,7463,11493,20539,60511,24905,3939,4073
44687,7675,727,1324,1018,51483,54731,58046,29145
44704,436,429,3824,29145,4073,40176,34146,2106
44909,7463,24905,3606,1622,4014,43312,4904,3824
44914,16074,16115,49391,56887,21688,17183,4073,63894
45116,7463,3606,966,7348,1504,60511,3939,7324
45132,1622,5441,1550,7463,429,4073,3824,4904
45137,5441,10784,20470,17538,33624,34146,37518,28350
45201,11757,7348,7463,966,3939,20539,1504,45318
45260,7348,21822,33644,1504,11757,966,1123,20539
45318,2106,1550,5411,429,20478,34146,5441,1622
45344,7463,4073,3824,4904,24905,1622,1550,60511
45347,4073,2106,429,1550,7463,4904,25382,3824
45450,1324,727,7675,1018,54731,29145,51483,21704
45482,4073,34146,20478,429,5441,3824,20470,1550
45555,55900,47658,24905,47695,49077,7463,54827,35649
45628,45855,4073,429,9906,3824,4904,34146,36270
45701,429,436,2106,5411,29145,49707,9906,3824
45726,6523,13350,52211,13282,45743,62782,74868,21822
45727,52211,13350,6523,13282,62782,54134,17655,73498
45743,52211,13350,6523,13282,62782,54134,53906,73498
45774,35036,55900,29687,19960,58053,47658,59966,54827
45820,11757,21822,7348,33644,966,20539,57110,19960
45855,45628,7463,3939,4904,3824,1622,3606,24905
45878,34146,5441,20478,10784,20470,17538,37518,33624
45885,47658,49077,55900,54827,59966,7463,36380,69894
45887,4073,5441,17538,25414,10784,1550,20470,20478
45922,1550,4073,4904,3824,5441,1622,10785,7463
45923,7348,21822,11757,33644,1504,20539,966,7463
45991,54134,5441,20470,4073,1550,34146,17538,20478
46078,4073,429,4904,3824,1550,30733,20470,5441
46088,34146,17538,20470,5441,20478,37518,10784,4073
46089,48911,21800,16638,24905,7463,53468,1622,3606
46170,429,5411,436,2106,4073,3824,1550,20478
46179,429,3824,4904,4073,20470,2106,436,34146
46238,4073,5441,20478,1550,429,4904,20470,34146
46242,5411,429,2106,4073,20478,1550,29145,8555
46248,46249,46254,46252,46255,7324,43396,20893,3939
46249,46248,46254,46255,46252,43396,1121,5441,1550
46252,13350,6523,52211,13282,62782,53906,73498,46248
46254,46249,46248,46255,43396,46252,1550,1622,7463
46255,46254,46248,46249,46252,43396,429,2106,20478
46276,2106,436,429,1525,29145,4073,69021,1550
46317,7348,11757,21822,33644,966,1504,20539,57110
46386,19960,21822,29687,33644,966,47695,11757,20539
46634,4073,429,20478,34146,4904,3824,1550,5411
46639,5441,10784,28350,960,33624,34146,20470,4073
46650,62237,429,3824,4904,7463,20470,2106,1550
46670,7463,24905,17538,60511,20470,5441,34146,35036
46683,5441,17538,1550,34146,4073,20478,37518,20470
46821,51622,429,21556,1525,5411,4904,3824,2106
46824,46856,46825,35649,47695,69461,34361,72827,34362
46825,46856,46824,20470,4073,24905,36862,20478,34146
46856,46825,46824,1504,7348,3939,20539,7463,20893
47046,54134,45991,24905,7463,64096,7167,52211,8203
47084,54134,7463,24905,60511,3606,1622,1504,3939
47237,4073,5441,429,1550,20478,34146,4904,5411
47240,20478,5441,4073,34146,10784,1550,28350,20470
47241,53259,56688,48112,55339,7463,75988,1504,3606
47245,11757,7348,21822,966,33644,19960,35378,20539
47421,24905,7463,17538,20470,3606,1504,60511,36670
47422,3606,7463,1504,60511,4920,3939,24905,7324
47541,16074,16115,56887,4073,5441,34146,20470,4904
47569,4904,4073,2106,1550,429,1622,3824,5441
47570,11757,21822,7348,33644,966,20539,57110,1504
47596,24905,60511,35036,7463,17538,510,31703,47695
47646,7463,24905,17538,20470,436,3824,1622,60511
47658,19960,55900,11757,54827,21822,29687,47695,33644
47659,35036,55900,34146,29687,19960,24905,20470,17538
47693,20539,11757,33644,7348,21822,966,57110,1504
47694,7463,24905,962,17538,20470,1622,37518,60511
47695,19960,29687,33644,35036,21822,57110,58053,11757
47710,24905,7463,60511,3939,1504,3606,4904,33644
47712,35036,29687,16115,19960,47695,58053,16074,1504
47781,5441,20478,17538,36862,10784,28350,33624,960
47783,7348,11757,21822,33644,1504,966,57110,20539
47832,5441,60511,1504,7348,16115,21822,7463,33644
47843,56687,56688,53259,47241,75989,3939,7463,50714
47880,47695,33644,21822,7348,1504,60511,34362,966
47969,5411,20478,429,2106,34146,4073,1550,20470
47986,43312,20575,4014,36862,1621,507,48519,6968
48047,59548,429,4073,436,3824,2106,4904,5411
48061,4920,429,4904,4073,1622,3824,5441,20478
48066,7463,962,1324,7675,727,1018,24905,1504
48078,7348,1504,33644,20539,11757,1123,40153,21822
48112,56688,47241,55905,55339,62088,75989,54060,75988
48148,7463,24905,3606,60511,36670,17538,1622,1504
48167,3824,4904,7463,429,4073,24905,1550,1622
48172,11757,7348,21822,33644,966,20539,19960,1123
48213,1622,436,7463,48215,3606,3824,4904,962
48215,48213,436,11757,7348,966,21822,1123,20539
48301,33644,11757,20539,966,21822,7348,57110,1504
48313,966,21822,20539,33644,11757,7348,57110,1504
48422,24905,60584,7463,17538,60511,54265,20470,54134
48438,7463,1622,25382,1550,4073,24905,5441,3824
48439,49748,4073,48530,1550,25414,5441,3824,17538
48466,4073,429,34146,3824,20478,4904,1550,5441
48519,43312,20575,4014,36862,1621,4073,429,1550
48521,429,48556,25382,1622,4073,1550,4904,3824
48525,34146,20470,5441,17538,37518,10784,20478,33624
48526,4073,34146,429,5441,20478,20470,17538,5411
48527,5411,429,2106,4073,20478,1550,34146,25414
48530,7463,7324,20893,3939,1622,1504,24905,60511
48548,48549,20470,34146,24905,5441,4073,48551,17538
48549,48548,727,1324,1018,54731,58046,7675,29145
48550,7463,1504,3939,60511,24905,3606,48911,1622
48551,17538,20470,4073,34146,5441,20478,436,429
48555,4073,1550,3824,5441,20478,4904,25414,34146
48556,7463,1622,1550,4904,4073,5441,3824,48555
48605,48911,21800,16638,24905,7463,53468,17538,3824
48658,20539,33644,11757,16079,21822,966,57110,7348
48911,16638,53468,23474,21800,24905,7463,25852,17538
48932,7463,5441,962,20470,24905,1550,1622,4073
49038,21822,11757,33644,7348,1504,966,20539,57110
49071,34146,20470,5441,37518,17538,4073,20478,1622
49075,38540,42573,36484,4904,429,4073,20478,3824
49076,35036,16074,55900,29687,19960,47695,24905,16115
49077,47658,55900,54827,59966,24905,35036,7463,69894
49237,19960,29687,35036,47695,58053,47658,21822,54827
49271,7463,962,47658,24905,35036,55900,54827,49077
49360,24905,4073,34146,5441,20478,4904,20470,7463
49391,16074,16115,5441,34146,56887,17538,10784,20470
49416,7348,1504,21822,33644,1123,20539,60511,40153
49418,9906,429,36670,20470,17538,7463,24905,3606
49442,35036,29687,55900,19960,47695,58053,59966,54827
49452,23474,25852,48911,21753,16079,5441,7463,34146
49485,7463,24905,3824,1622,17538,4904,25382,60511
49490,4073,20478,5441,1550,34146,10784,25414,20470
49571,7463,1504,24905,60511,3606,20470,21822,17538
49707,429,436,3824,45701,4904,17538,4073,20478
49718,21822,1504,33644,20539,7348,966,60511,57110
49731,48911,21800,16638,53468,34146,5441,4073,1622
49748,48439,48530,4073,429,20478,21753,3824,4904
49786,19960,29687,35036,27347,58053,47695,54827,21822
49803,429,5411,2106,1550,4073,8555,5441,20478
49864,5441,10784,34146,20478,17538,28350,20470,37518
49865,429,5916,5411,2106,4073,5441,34146,20478
49949,429,4073,4904,5411,20478,1550,2106,3824
49959,1504,7463,33644,21822,7348,60511,429,966
50005,1622,4904,7463,3824,20470,5441,24905,25382
50083,4904,429,4073,3824,1550,34146,2106,1622
50084,7463,1622,24905,25382,4904,3606,1550,429
50089,16074,16115,56887,21688,49391,17183,5441,20470
50215,20478,4073,429,1550,5441,34146,4904,2106
50267,3824,9906,429,17538,24905,48911,20470,36862
50315,5441,10784,34146,28350,33624,20478,960,20470
